tau_cent,delta_x,delta_y
-39.79919799197992,0.33310404912803193,-0.024927799706829262
-39.79839798397984,0.3331062529103832,-0.02492811501759057
-39.79759797597976,0.3331084566320395,-0.024928430331856766
-39.79679796797968,0.3331106602930034,-0.024928745649628548
-39.7959979599796,0.33311286389325123,-0.02492906097090447
-39.795197951979524,0.33311506743278296,-0.024929376295684952
-39.79439794397944,0.33311727091158994,-0.02492969162396974
-39.793597935979356,0.3331194743296586,-0.024930006955758227
-39.79279792797928,0.3331216776869881,-0.024930322291050744
-39.7919979199792,0.3331238809835635,-0.024930637629846653
-39.79119791197912,0.33312608421937906,-0.024930952972145815
-39.79039790397904,0.3331282873944297,-0.024931268317948313
-39.78959789597896,0.33313049050870114,-0.024931583667253426
-39.78879788797888,0.3331326935621861,-0.024931899020061127
-39.787997879978796,0.33313489655487727,-0.024932214376371137
-39.78719787197872,0.3331370994867713,-0.02493252973618379
-39.78639786397864,0.3331393023578517,-0.024932845099498085
-39.78559785597856,0.33314150516811414,-0.024933160466314164
-39.78479784797848,0.3331437079175483,-0.02493347583663169
-39.7839978399784,0.33314591060614984,-0.024933791210450723
-39.78319783197832,0.33310863863987605,-0.024931151736230395
-39.78239782397824,0.33315031580081134,-0.024934421968591552
-39.78159781597816,0.33315251830685777,-0.02493473735291324
-39.780797807978075,0.3331547207520309,-0.02493505274073493
-39.779997799978005,0.3331569231363307,-0.024935368132057156
-39.77919779197792,0.33315912545974014,-0.024935683526878943
-39.77839778397784,0.3331613277222585,-0.02493599892520068
-39.77759777597776,0.3331635299238773,-0.024936314327022202
-39.77679776797768,0.3331262439822795,-0.02493367372647884
-39.7759977599776,0.3331679341443672,-0.024936945141162292
-39.775197751977515,0.33317013616322555,-0.024937260553480778
-39.77439774397744,0.33317233812114644,-0.024937575969297743
-39.77359773597736,0.33317454001812186,-0.02493789138861302
-39.77279772797728,0.33317674185414625,-0.024938206811426583
-39.7719977199772,0.33317894362920875,-0.02493852223773807
